Date,Market Cap,Total Debt,Tax Rate
2019-01-02,6993.912224681091,1440.0,0.16
2019-01-03,6993.912224681091,1440.0,0.16
2019-01-04,6993.912224681091,1440.0,0.16
2019-01-07,6993.912224681091,1440.0,0.16
2019-01-08,7090.555527322388,1440.0,0.16
2019-01-09,7169.784890528869,1440.0,0.16
2019-01-10,7156.723710734558,1440.0,0.16
2019-01-11,7145.4074059310915,1440.0,0.16
2019-01-14,7119.284321124268,1440.0,0.16
2019-01-15,7117.5474235336305,1440.0,0.16
2019-01-16,7053.118313366699,1440.0,0.16
2019-01-17,7118.415509719849,1440.0,0.16
2019-01-18,7270.778777156067,1440.0,0.16
2019-01-22,7154.983187052918,1440.0,0.16
2019-01-23,7176.749160910034,1440.0,0.16
2019-01-24,7226.376567601013,1440.0,0.16
2019-01-25,7329.985591059875,1440.0,0.16
2019-01-28,7337.820848500061,1440.0,0.16
2019-01-29,7403.119495289612,1440.0,0.16
2019-01-30,7479.73517210083,1440.0,0.16
2019-01-31,7475.379511587525,1440.0,0.16
2019-02-01,7552.867625894165,1440.0,0.16
2019-02-04,7599.012534785462,1440.0,0.16
2019-02-05,7757.471986416626,1440.0,0.16
2019-02-06,7804.484981494141,1440.0,0.16
2019-02-07,7900.258022294617,1440.0,0.16
2019-02-08,7956.84969936676,1440.0,0.16
2019-02-11,7967.2957423294065,1440.0,0.16
2019-02-12,8100.5052718673705,1440.0,0.16
2019-02-13,8164.064120193481,1440.0,0.16
2019-02-14,7982.100346678161,1440.0,0.16
2019-02-15,7971.650677624511,1440.0,0.16
2019-02-19,7663.442370170594,1440.0,0.16
2019-02-20,7609.213381668946,1440.0,0.16
2019-02-21,7633.440518386718,1440.0,0.16
2019-02-22,7760.621815930176,1440.0,0.16
2019-02-25,7674.102298832519,1440.0,0.16
2019-02-26,7668.912107903809,1440.0,0.16
2019-02-27,7823.779708571289,1440.0,0.16
2019-02-28,7783.115045486817,1440.0,0.16
2019-03-01,7890.396046958985,1440.0,0.16
2019-03-04,7803.015341558105,1440.0,0.16
2019-03-05,7781.386182943359,1440.0,0.16
2019-03-06,7738.125703734863,1440.0,0.16
2019-03-07,7610.9465681704105,1440.0,0.16
2019-03-08,7611.811359771973,1440.0,0.16
2019-03-11,7663.72119631543,1440.0,0.16
2019-03-12,7683.6200510673825,1440.0,0.16
2019-03-13,7755.428021703125,1440.0,0.16
2019-03-14,7703.361802011719,1440.0,0.16
2019-03-15,7672.12264672461,1440.0,0.16
2019-03-18,7714.643008454102,1440.0,0.16
2019-03-19,7698.154315250977,1440.0,0.16
2019-03-20,7613.979824712891,1440.0,0.16
2019-03-21,7714.643008454102,1440.0,0.16
2019-03-22,7568.855719603027,1440.0,0.16
2019-03-25,7588.81510976709,1440.0,0.16
2019-03-26,7672.988879645508,1440.0,0.16
2019-03-27,7653.899325700683,1440.0,0.16
2019-03-28,7794.481289770019,1440.0,0.16
2019-03-29,7871.715107045899,1440.0,0.16
2019-04-01,8039.197134541504,1440.0,0.16
2019-04-02,8020.104697958008,1440.0,0.16
2019-04-03,8112.960254856445,1440.0,0.16
2019-04-04,8167.629497268555,1440.0,0.16
2019-04-05,8237.05208440332,1440.0,0.16
2019-04-08,8191.926537974121,1440.0,0.16
2019-04-09,8112.960254856445,1440.0,0.16
2019-04-10,8099.074584374023,1440.0,0.16
2019-04-11,8137.256574902343,1440.0,0.16
2019-04-12,8206.678441377442,1440.0,0.16
2019-04-15,8163.291126067383,1440.0,0.16
2019-04-16,8148.537060685058,1440.0,0.16
2019-04-17,8148.537060685058,1440.0,0.16
2019-04-18,8135.521947081543,1440.0,0.16
2019-04-22,8153.746709424805,1440.0,0.16
2019-04-23,8329.906199982423,1440.0,0.16
2019-04-24,8287.382955614257,1440.0,0.16
2019-04-25,8379.370117612792,1440.0,0.16
2019-04-26,8531.231846805176,1440.0,0.16
2019-04-29,8493.566212009277,1440.0,0.16
2019-04-30,8564.33870322583,1440.0,0.16
2019-05-01,8547.940207904297,1440.0,0.16
2019-05-02,8537.583904792236,1440.0,0.16
2019-05-03,8819.810904128173,1440.0,0.16
2019-05-06,8736.954745241455,1440.0,0.16
2019-05-07,8575.558688616944,1440.0,0.16
2019-05-08,8598.001526394288,1440.0,0.16
2019-05-09,8639.426738842529,1440.0,0.16
2019-05-10,8654.963702131348,1440.0,0.16
2019-05-13,8550.531254741454,1440.0,0.16
2019-05-14,8579.011267486816,1440.0,0.16
2019-05-15,8667.90746833667,1440.0,0.16
2019-05-16,8792.193140164307,1440.0,0.16
2019-05-17,8671.361480704101,1440.0,0.16
2019-05-20,8629.07043573047,1440.0,0.16
2019-05-21,8758.533900739747,1440.0,0.16
2019-05-22,8624.754174581543,1440.0,0.16
2019-05-23,8553.120151332276,1440.0,0.16
2019-05-24,8568.654247625976,1440.0,0.16
2019-05-28,8528.952099243164,1440.0,0.16
2019-05-29,8440.05661514209,1440.0,0.16
2019-05-30,8585.915708477783,1440.0,0.16
2019-05-31,8376.186414670166,1440.0,0.16
2019-06-03,8596.272728338623,1440.0,0.16
2019-06-04,8667.044502806397,1440.0,0.16
2019-06-05,8916.475228248048,1440.0,0.16
2019-06-06,8950.134467672608,1440.0,0.16
2019-06-07,8988.109968246094,1440.0,0.16
2019-06-10,9108.942344455078,1440.0,0.16
2019-06-11,9062.33503833252,1440.0,0.16
2019-06-12,9022.634323447266,1440.0,0.16
2019-06-13,9112.627866678222,1440.0,0.16
2019-06-14,9174.063271546875,1440.0,0.16
2019-06-17,9055.518040692627,1440.0,0.16
2019-06-18,9185.312643637939,1440.0,0.16
2019-06-19,9272.710839539062,1440.0,0.16
2019-06-20,9367.89364393213,1440.0,0.16
2019-06-21,9331.550897077881,1440.0,0.16
2019-06-24,9335.877192709717,1440.0,0.16
2019-06-25,9308.189187365479,1440.0,0.16
2019-06-26,9337.616532852173,1440.0,0.16
2019-06-27,9412.026733268554,1440.0,0.16
2019-06-28,9566.051745446777,1440.0,0.16
2019-07-01,9649.98517774878,1440.0,0.16
2019-07-02,9540.959087432373,1440.0,0.16
2019-07-03,9562.589848842774,1440.0,0.16
2019-07-05,9582.401130606078,1440.0,0.16
2019-07-08,9516.730111697021,1440.0,0.16
2019-07-09,9533.169461698975,1440.0,0.16
2019-07-10,9414.248369617675,1440.0,0.16
2019-07-11,9382.341228307618,1440.0,0.16
2019-07-12,9552.162152098022,1440.0,0.16
2019-07-15,9584.222760499511,1440.0,0.16
2019-07-16,9585.955142299072,1440.0,0.16
2019-07-17,9416.35302890039,1440.0,0.16
2019-07-18,9470.000958281982,1440.0,0.16
2019-07-19,9309.917985421143,1440.0,0.16
2019-07-22,9347.127281549561,1440.0,0.16
2019-07-23,9417.218144677003,1440.0,0.16
2019-07-24,9364.433897574463,1440.0,0.16
2019-07-25,9069.360609867188,1440.0,0.16
2019-07-26,9108.298704051269,1440.0,0.16
2019-07-29,8918.92382053186,1440.0,0.16
2019-07-30,8967.950084636108,1440.0,0.16
2019-07-31,8905.165149273682,1440.0,0.16
2019-08-01,8813.998724538575,1440.0,0.16
2019-08-02,8758.092768602904,1440.0,0.16
2019-08-05,8573.17887703833,1440.0,0.16
2019-08-06,8586.080525486816,1440.0,0.16
2019-08-07,8639.4822991333,1440.0,0.16
2019-08-08,8412.10457263623,1440.0,0.16
2019-08-09,8562.283526916504,1440.0,0.16
2019-08-12,8340.95917863086,1440.0,0.16
2019-08-13,8382.241604047364,1440.0,0.16
2019-08-14,8091.5384696331785,1440.0,0.16
2019-08-15,8146.581703521851,1440.0,0.16
2019-08-16,8207.649031241577,1440.0,0.16
2019-08-19,8303.975402951415,1440.0,0.16
2019-08-20,8170.663118348145,1440.0,0.16
2019-08-21,8210.227223717286,1440.0,0.16
2019-08-22,8230.010701211182,1440.0,0.16
2019-08-23,8034.774066078491,1440.0,0.16
2019-08-26,8086.377810253784,1440.0,0.16
2019-08-27,8064.875300307861,1440.0,0.16
2019-08-28,8109.597215437744,1440.0,0.16
2019-08-29,8239.4707227323,1440.0,0.16
2019-08-30,8149.384649438232,1440.0,0.16
2019-09-03,8030.423833758545,1440.0,0.16
2019-09-04,8322.035573565308,1440.0,0.16
2019-09-05,8482.008890279907,1440.0,0.16
2019-09-06,8307.603472729981,1440.0,0.16
2019-09-09,8195.380927347656,1440.0,0.16
2019-09-10,8222.158533805665,1440.0,0.16
2019-09-11,8420.614773171998,1440.0,0.16
2019-09-12,8629.081983355347,1440.0,0.16
2019-09-13,8817.082724325073,1440.0,0.16
2019-09-16,8807.597056236084,1440.0,0.16
2019-09-17,8758.44042207849,1440.0,0.16
2019-09-18,8823.118216630737,1440.0,0.16
2019-09-19,8807.597056236084,1440.0,0.16
2019-09-20,8743.89936833789,1440.0,0.16
2019-09-23,8723.944363482544,1440.0,0.16
2019-09-24,8761.02573860083,1440.0,0.16
2019-09-25,8783.449387776123,1440.0,0.16
2019-09-26,8853.304939419677,1440.0,0.16
2019-09-27,8839.50494869104,1440.0,0.16
2019-09-30,8938.68022664856,1440.0,0.16
2019-10-01,8718.77016841455,1440.0,0.16
2019-10-02,8644.60314375,1440.0,0.16
2019-10-03,8718.77016841455,1440.0,0.16
2019-10-04,8834.425729156494,1440.0,0.16
2019-10-07,8771.152792175293,1440.0,0.16
2019-10-08,8824.844373129394,1440.0,0.16
2019-10-09,8713.595260941895,1440.0,0.16
2019-10-10,8684.273397413941,1440.0,0.16
2019-10-11,8749.81533882251,1440.0,0.16
2019-10-14,8662.713182690308,1440.0,0.16
2019-10-15,8778.27519270813,1440.0,0.16
2019-10-16,8917.981309162598,1440.0,0.16
2019-10-17,8980.074499597167,1440.0,0.16
2019-10-18,8964.550489583862,1440.0,0.16
2019-10-21,9057.688850426392,1440.0,0.16
2019-10-22,9076.663748627685,1440.0,0.16
2019-10-23,9000.769855059814,1440.0,0.16
2019-10-24,9801.933015119628,1440.0,0.16
2019-10-25,9773.474586043334,1440.0,0.16
2019-10-28,9896.12901502533,1440.0,0.16
2019-10-29,9905.56727500763,1440.0,0.16
2019-10-30,9998.249938865662,1440.0,0.16
2019-10-31,9957.914385708618,1440.0,0.16
2019-11-01,10142.416276391601,1440.0,0.16
2019-11-04,10137.26755457611,1440.0,0.16
2019-11-05,9866.072716690429,1440.0,0.16
2019-11-06,9822.263600487304,1440.0,0.16
2019-11-07,9891.83805906372,1440.0,0.16
2019-11-08,9684.166259346008,1440.0,0.16
2019-11-11,9925.30439641571,1440.0,0.16
2019-11-12,9842.923429573058,1440.0,0.16
2019-11-13,10016.267275181579,1440.0,0.16
2019-11-14,10233.703357001954,1440.0,0.16
2019-11-15,10263.380302377807,1440.0,0.16
2019-11-18,10161.294923048401,1440.0,0.16
2019-11-19,10229.945965049743,1440.0,0.16
2019-11-20,10083.20420326996,1440.0,0.16
2019-11-21,10170.7360186203,1440.0,0.16
2019-11-22,10216.217458003235,1440.0,0.16
2019-11-25,10281.436018794251,1440.0,0.16
2019-11-26,10483.102442221068,1440.0,0.16
2019-11-27,10431.609552886963,1440.0,0.16
2019-11-29,10300.31395655365,1440.0,0.16
2019-12-02,10328.63157209015,1440.0,0.16
2019-12-03,10313.187533335877,1440.0,0.16
2019-12-04,10451.350218782043,1440.0,0.16
2019-12-05,10495.113999765015,1440.0,0.16
2019-12-06,10554.324655091857,1440.0,0.16
2019-12-09,10648.721432862854,1440.0,0.16
2019-12-10,10648.721432862854,1440.0,0.16
2019-12-11,10786.02493466034,1440.0,0.16
2019-12-12,10681.331422155761,1440.0,0.16
2019-12-13,10556.043022389222,1440.0,0.16
2019-12-16,10463.159031669617,1440.0,0.16
2019-12-17,10623.983749195862,1440.0,0.16
2019-12-18,10794.260088984374,1440.0,0.16
2019-12-19,10636.886390771484,1440.0,0.16
2019-12-20,10681.607183244323,1440.0,0.16
2019-12-23,10614.524931188966,1440.0,0.16
2019-12-24,10653.226475839234,1440.0,0.16
2019-12-26,10719.44812645111,1440.0,0.16
2019-12-27,10715.147954823304,1440.0,0.16
2019-12-30,10674.727333978271,1440.0,0.16
2019-12-31,10710.847074298095,1435.0,0.154
2020-01-02,10783.952118663025,1435.0,0.154
2020-01-03,10650.64538040619,1435.0,0.154
2020-01-06,10630.866434051513,1435.0,0.154
2020-01-07,10635.037915001953,1435.0,0.154
2020-01-08,10700.196080378722,1435.0,0.154
2020-01-09,10485.143653242187,1435.0,0.154
2020-01-10,10532.931350380737,1435.0,0.154
2020-01-13,10720.308018997192,1435.0,0.154
2020-01-14,10726.328684614564,1435.0,0.154
2020-01-15,10777.930744148254,1435.0,0.154
2020-01-16,11052.28112688446,1435.0,0.154
2020-01-17,11012.72039858551,1435.0,0.154
2020-01-21,10934.456707841491,1435.0,0.154
2020-01-22,11133.122368574524,1435.0,0.154
2020-01-23,11163.225696661377,1435.0,0.154
2020-01-24,11008.420226957702,1435.0,0.154
2020-01-27,10980.038810655213,1435.0,0.154
2020-01-28,11132.266729412842,1435.0,0.154
2020-01-29,11250.951041001892,1435.0,0.154
2020-01-30,11237.189924674987,1435.0,0.154
2020-01-31,11121.944474372864,1435.0,0.154
2020-02-03,11367.91273190918,1435.0,0.154
2020-02-04,11631.942986297607,1435.0,0.154
2020-02-05,11462.512963233949,1435.0,0.154
2020-02-06,11387.694513853454,1435.0,0.154
2020-02-07,11452.620668334961,1435.0,0.154
2020-02-10,11729.12431305542,1435.0,0.154
2020-02-11,11858.99148112793,1435.0,0.154
2020-02-12,12049.414547954346,1435.0,0.154
2020-02-13,11898.110958362304,1435.0,0.154
2020-02-14,11945.854097332764,1435.0,0.154
2020-02-18,11555.400498440551,1435.0,0.154
2020-02-19,11280.190932055664,1435.0,0.154
2020-02-20,11129.534444229126,1435.0,0.154
2020-02-21,11020.681244291749,1435.0,0.154
2020-02-24,10880.971574144898,1435.0,0.154
2020-02-25,10628.125987639527,1435.0,0.154
2020-02-26,10598.98415826709,1435.0,0.154
2020-02-27,10129.289139062623,1435.0,0.154
2020-02-28,9855.874220884278,1435.0,0.154
2020-03-02,10358.995905339478,1435.0,0.154
2020-03-03,10228.713580610596,1435.0,0.154
2020-03-04,10658.12549067334,1435.0,0.154
2020-03-05,10088.878132246582,1435.0,0.154
2020-03-06,10268.141135548096,1435.0,0.154
2020-03-09,9627.693445385743,1435.0,0.154
2020-03-10,10147.290395151489,1435.0,0.154
2020-03-11,9837.873671281128,1435.0,0.154
2020-03-12,8861.628392433106,1435.0,0.154
2020-03-13,9583.31061799585,1435.0,0.154
2020-03-16,8398.828673834107,1435.0,0.154
2020-03-17,8819.155884052001,1435.0,0.154
2020-03-18,8310.293296654174,1435.0,0.154
2020-03-19,8093.682656127686,1435.0,0.154
2020-03-20,7120.653300266968,1435.0,0.154
2020-03-23,6756.197806553467,1435.0,0.154
2020-03-24,7299.4415214067385,1435.0,0.154
2020-03-25,7688.826070157593,1435.0,0.154
2020-03-26,8318.888401896607,1435.0,0.154
2020-03-27,7875.353842335571,1435.0,0.154
2020-03-30,8166.746702574097,1435.0,0.154
2020-03-31,7909.73355681958,1430.0,0.15
2020-04-01,7271.075413352417,1430.0,0.15
2020-04-02,7256.463875737427,1430.0,0.15
2020-04-03,7223.801628033325,1430.0,0.15
2020-04-06,8122.046644724854,1430.0,0.15
2020-04-07,7972.482911786499,1430.0,0.15
2020-04-08,8135.801215164184,1430.0,0.15
2020-04-09,8196.83169037976,1430.0,0.15
2020-04-13,8232.071197982299,1430.0,0.15
2020-04-14,8416.879383923218,1430.0,0.15
2020-04-15,8119.469384826416,1430.0,0.15
2020-04-16,8078.211325394165,1430.0,0.15
2020-04-17,8391.951035371581,1430.0,0.15
2020-04-20,8075.631946038574,1430.0,0.15
2020-04-21,7801.428589799194,1430.0,0.15
2020-04-22,7991.395534451294,1430.0,0.15
2020-04-23,8177.060687567871,1430.0,0.15
2020-04-24,8300.838398293214,1430.0,0.15
2020-04-27,8480.758068159485,1430.0,0.15
2020-04-28,8699.048611914062,1430.0,0.15
2020-04-29,8762.393009086609,1430.0,0.15
2020-04-30,8606.595525514222,1430.0,0.15
2020-05-01,8344.648280177307,1430.0,0.15
2020-05-04,8111.806206146241,1430.0,0.15
2020-05-05,8281.298957914734,1430.0,0.15
2020-05-06,8388.304981759644,1430.0,0.15
2020-05-07,8572.352078141785,1430.0,0.15
2020-05-08,8754.688761116027,1430.0,0.15
2020-05-11,8704.181962890625,1430.0,0.15
2020-05-12,8536.40032811432,1430.0,0.15
2020-05-13,8017.642706338501,1430.0,0.15
2020-05-14,8009.936347615051,1430.0,0.15
2020-05-15,7956.008018989563,1430.0,0.15
2020-05-18,8207.681526530456,1430.0,0.15
2020-05-19,8068.146690226746,1430.0,0.15
2020-05-20,8332.662721804809,1430.0,0.15
2020-05-21,8046.7464704757695,1430.0,0.15
2020-05-22,8071.570331379699,1430.0,0.15
2020-05-26,8358.344955541992,1430.0,0.15
2020-05-27,8477.332316253662,1430.0,0.15
2020-05-28,8552.664382551575,1430.0,0.15
2020-05-29,8534.688507537841,1430.0,0.15
2020-06-01,8616.01229764557,1430.0,0.15
2020-06-02,8561.22418901825,1430.0,0.15
2020-06-03,8991.810034796143,1430.0,0.15
2020-06-04,9081.695742123413,1430.0,0.15
2020-06-05,9874.385464024353,1430.0,0.15
2020-06-08,9890.650925630189,1430.0,0.15
2020-06-09,9612.437515103149,1430.0,0.15
2020-06-10,9332.511580415345,1430.0,0.15
2020-06-11,8693.910335847473,1430.0,0.15
2020-06-12,8766.675023072816,1430.0,0.15
2020-06-15,8814.761491342164,1430.0,0.15
2020-06-16,8976.203128085328,1430.0,0.15
2020-06-17,8952.15743140564,1430.0,0.15
2020-06-18,8843.957425021363,1430.0,0.15
2020-06-19,8822.491068347168,1430.0,0.15
2020-06-22,8819.055466261292,1430.0,0.15
2020-06-23,8815.619864175414,1430.0,0.15
2020-06-24,8400.860443406676,1430.0,0.15
2020-06-25,8415.457706661988,1430.0,0.15
2020-06-26,8333.879219041442,1430.0,0.15
2020-06-29,8569.166952062988,1430.0,0.15
2020-06-30,8777.837387826537,1425.0,0.15
2020-07-01,8749.500530564881,1425.0,0.15
2020-07-02,8792.434651081849,1425.0,0.15
2020-07-06,8928.113141894532,1425.0,0.15
2020-07-07,8763.239420986938,1425.0,0.15
2020-07-08,8801.023304504395,1425.0,0.15
2020-07-09,8632.713277926636,1425.0,0.15
2020-07-10,8716.868291215515,1425.0,0.15
2020-07-13,8737.476275056457,1425.0,0.15
2020-07-14,8951.299058572387,1425.0,0.15
2020-07-15,9171.13045192108,1425.0,0.15
2020-07-16,9223.513005862427,1425.0,0.15
2020-07-17,9175.42442684021,1425.0,0.15
2020-07-20,9233.817701367187,1425.0,0.15
2020-07-21,9430.464585206604,1425.0,0.15
2020-07-22,9583.316161358642,1425.0,0.15
2020-07-23,8807.032617921448,1425.0,0.15
2020-07-24,8674.791136363221,1425.0,0.15
2020-07-27,8707.807704458619,1425.0,0.15
2020-07-28,8460.46313150177,1425.0,0.15
2020-07-29,8435.556201013183,1425.0,0.15
2020-07-30,8380.590662168885,1425.0,0.15
2020-07-31,8542.051184858703,1425.0,0.15
2020-08-03,8627.077443113709,1425.0,0.15
2020-08-04,8537.758706373595,1425.0,0.15
2020-08-05,8626.219651101685,1425.0,0.15
2020-08-06,8519.721852516175,1425.0,0.15
2020-08-07,8597.878034140014,1425.0,0.15
2020-08-10,8787.682988531495,1425.0,0.15
2020-08-11,8945.710232118225,1425.0,0.15
2020-08-12,8946.568024130249,1425.0,0.15
2020-08-13,8819.45858828125,1425.0,0.15
2020-08-14,8722.40916815796,1425.0,0.15
2020-08-17,8782.529903294373,1425.0,0.15
2020-08-18,8639.102716036987,1425.0,0.15
2020-08-19,8649.408182826233,1425.0,0.15
2020-08-20,8531.747125439453,1425.0,0.15
2020-08-21,8611.619594772339,1425.0,0.15
2020-08-24,8837.494738453674,1425.0,0.15
2020-08-25,8767.069240213013,1425.0,0.15
2020-08-26,8799.706150399781,1425.0,0.15
2020-08-27,8866.694147427368,1425.0,0.15
2020-08-28,8931.967264115905,1425.0,0.15
2020-08-31,8879.578619732665,1425.0,0.15
2020-09-01,8768.786935292053,1425.0,0.15
2020-09-02,9000.676474647522,1425.0,0.15
2020-09-03,8624.501252337646,1425.0,0.15
2020-09-04,8560.088038716125,1425.0,0.15
2020-09-08,8416.662258828736,1425.0,0.15
2020-09-09,8475.923090898132,1425.0,0.15
2020-09-10,8331.638111628723,1425.0,0.15
2020-09-11,8414.084660682678,1425.0,0.15
2020-09-14,8514.56947096405,1425.0,0.15
2020-09-15,8695.51151281128,1425.0,0.15
2020-09-16,8946.243625346375,1425.0,0.15
2020-09-17,8959.167504011535,1425.0,0.15
2020-09-18,8896.268620504761,1425.0,0.15
2020-09-21,8483.65773783203,1425.0,0.15
2020-09-22,8462.871845248414,1425.0,0.15
2020-09-23,8217.310410075379,1425.0,0.15
2020-09-24,8239.711518287659,1425.0,0.15
2020-09-25,8378.435275021362,1425.0,0.15
2020-09-28,8548.173244337464,1425.0,0.15
2020-09-29,8544.725187849426,1425.0,0.15
2020-09-30,8522.324783322143,1420.0,0.15
2020-10-01,8486.998389074706,1420.0,0.15
2020-10-02,8514.56947096405,1420.0,0.15
2020-10-05,8685.170158087158,1420.0,0.15
2020-10-06,8690.340835449219,1420.0,0.15
2020-10-07,8750.65508395996,1420.0,0.15
2020-10-08,8934.181760803223,1420.0,0.15
2020-10-09,8960.02811076355,1420.0,0.15
2020-10-12,9284.861068281556,1420.0,0.15
2020-10-13,9050.50018721466,1420.0,0.15
2020-10-14,9002.249210617065,1420.0,0.15
2020-10-15,9031.544320750427,1420.0,0.15
2020-10-16,9046.190820289612,1420.0,0.15
2020-10-19,8954.858840771485,1420.0,0.15
2020-10-20,9072.900591741944,1420.0,0.15
2020-10-21,8952.272798405456,1420.0,0.15
2020-10-22,8785.9807745224,1420.0,0.15
2020-10-23,8845.705435348511,1420.0,0.15
2020-10-26,8670.305245727539,1420.0,0.15
2020-10-27,8534.456574928283,1420.0,0.15
2020-10-28,8285.111020202638,1420.0,0.15
2020-10-29,8435.577426773072,1420.0,0.15
2020-10-30,8469.110373596191,1420.0,0.15
2020-11-02,8727.912480545045,1420.0,0.15
2020-11-03,8948.882760986327,1420.0,0.15
2020-11-04,8731.350460769654,1420.0,0.15
2020-11-05,8953.180938468933,1420.0,0.15
2020-11-06,8841.40585346222,1420.0,0.15
2020-11-09,9618.67377597046,1420.0,0.15
2020-11-10,9900.691378059388,1420.0,0.15
2020-11-11,9660.804482162475,1420.0,0.15
2020-11-12,9470.785152366638,1420.0,0.15
2020-11-13,9801.812932106019,1420.0,0.15
2020-11-16,10168.091244377136,1420.0,0.15
2020-11-17,9927.344151222229,1420.0,0.15
2020-11-18,9849.961508094788,1420.0,0.15
2020-11-19,9812.989176643372,1420.0,0.15
2020-11-20,9715.831827407837,1420.0,0.15
2020-11-23,9815.56976841736,1420.0,0.15
2020-11-24,10041.69982800293,1420.0,0.15
2020-11-25,9905.848348396301,1420.0,0.15
2020-11-27,9825.887220100403,1420.0,0.15
2020-11-30,9805.252316734313,1420.0,0.15
2020-12-01,9887.7940368042,1420.0,0.15
2020-12-02,9762.262817687988,1420.0,0.15
2020-12-03,9782.037523796082,1420.0,0.15
2020-12-04,9848.24181578064,1420.0,0.15
2020-12-07,9647.905034301757,1420.0,0.15
2020-12-08,9726.149981292725,1420.0,0.15
2020-12-09,9574.823377464294,1420.0,0.15
2020-12-10,9513.777460220337,1420.0,0.15
2020-12-11,9421.778485725403,1420.0,0.15
2020-12-14,9431.235740150452,1420.0,0.15
2020-12-15,9632.158157966614,1420.0,0.15
2020-12-16,9589.039453781128,1420.0,0.15
2020-12-17,9728.736190681457,1420.0,0.15
2020-12-18,9808.933960998535,1420.0,0.15
2020-12-21,9726.148576889038,1420.0,0.15
2020-12-22,9691.65572014618,1420.0,0.15
2020-12-23,9723.562367500304,1420.0,0.15
2020-12-24,9746.845976219178,1420.0,0.15
2020-12-28,9875.33135848999,1420.0,0.15
2020-12-29,9790.825579864502,1420.0,0.15
2020-12-30,9911.55092956543,1420.0,0.15
2020-12-31,10035.724090316773,1415.0,0.148
2021-01-04,9871.883547439575,1415.0,0.148
2021-01-05,9890.852828033447,1415.0,0.148
2021-01-06,10115.91975402832,1415.0,0.148
2021-01-07,10382.379372077941,1415.0,0.148
2021-01-08,10346.159801002503,1415.0,0.148
2021-01-11,10376.341138427735,1415.0,0.148
2021-01-12,10337.535357963561,1415.0,0.148
2021-01-13,10090.051340324402,1415.0,0.148
2021-01-14,10027.101051681519,1415.0,0.148
2021-01-15,9865.845313789368,1415.0,0.148
2021-01-19,9891.715834098815,1415.0,0.148
2021-01-20,9846.875330993653,1415.0,0.148
2021-01-21,9920.172563796998,1415.0,0.148
2021-01-22,9796.860302505493,1415.0,0.148
2021-01-25,9665.788008644104,1415.0,0.148
2021-01-26,9594.215383567811,1415.0,0.148
2021-01-27,9670.961129623412,1415.0,0.148
2021-01-28,9526.954277809144,1415.0,0.148
2021-01-29,9227.726410743713,1415.0,0.148
2021-02-01,9513.155309387206,1415.0,0.148
2021-02-02,9562.307331809998,1415.0,0.148
2021-02-03,9608.873144844056,1415.0,0.148
2021-02-04,9646.81591924286,1415.0,0.148
2021-02-05,9812.382474250793,1415.0,0.148
2021-02-08,10091.775948051452,1415.0,0.148
2021-02-09,10065.043826080322,1415.0,0.148
2021-02-10,10167.658688041687,1415.0,0.148
2021-02-11,10271.13866267395,1415.0,0.148
2021-02-12,10197.842132072448,1415.0,0.148
2021-02-16,9469.177110145569,1415.0,0.148
2021-02-17,9291.38817845691,1415.0,0.148
2021-02-18,9207.230699159301,1415.0,0.148
2021-02-19,9270.985316456665,1415.0,0.148
2021-02-22,9265.03488550891,1415.0,0.148
2021-02-23,9248.03296199707,1415.0,0.148
2021-02-24,9293.938363148804,1415.0,0.148
2021-02-25,9146.024189856202,1415.0,0.148
2021-02-26,9247.184284898194,1415.0,0.148
2021-03-01,9495.408491668823,1415.0,0.148
2021-03-02,9588.064509908447,1415.0,0.148
2021-03-03,9533.660569814698,1415.0,0.148
2021-03-04,9384.89633495813,1415.0,0.148
2021-03-05,9632.269095699707,1415.0,0.148
2021-03-08,9902.596287598511,1415.0,0.148
2021-03-09,9728.330205822998,1415.0,0.148
2021-03-10,9856.692270911864,1415.0,0.148
2021-03-11,9775.932961172486,1415.0,0.148
2021-03-12,9970.602597180787,1415.0,0.148
2021-03-15,10042.008460786377,1415.0,0.148
2021-03-16,10345.5635070271,1415.0,0.148
2021-03-17,10450.441583062622,1415.0,0.148
2021-03-18,10400.988490123169,1415.0,0.148
2021-03-19,10225.335866562134,1415.0,0.148
2021-03-22,10270.526883728515,1415.0,0.148
2021-03-23,10171.61723668689,1415.0,0.148
2021-03-24,10372.849237211793,1415.0,0.148
2021-03-25,10528.888836105225,1415.0,0.148
2021-03-26,10807.715259178589,1415.0,0.148
2021-03-29,10767.639148279419,1415.0,0.148
2021-03-30,10683.224158475465,1415.0,0.148
2021-03-31,10711.362719154296,1410.0,0.15
2021-04-01,10892.983771709229,1410.0,0.15
2021-04-05,11087.394512746094,1410.0,0.15
2021-04-06,11212.738443943359,1410.0,0.15
2021-04-07,11200.80227818811,1410.0,0.15
2021-04-08,11157.31346084729,1410.0,0.15
2021-04-09,11228.940146634399,1410.0,0.15
2021-04-12,11222.118887146362,1410.0,0.15
2021-04-13,11028.55959213855,1410.0,0.15
2021-04-14,11105.299799727783,1410.0,0.15
2021-04-15,11130.027730662598,1410.0,0.15
2021-04-16,11341.491620419556,1410.0,0.15
2021-04-19,11284.362360800293,1410.0,0.15
2021-04-20,11293.740727305663,1410.0,0.15
2021-04-21,11348.317033302856,1410.0,0.15
2021-04-22,11462.246216706542,1410.0,0.15
2021-04-23,11496.872514690918,1410.0,0.15
